city_name,restaurant_name,request_time_local,final_delivery_time_local,order_status,dish_name,item_quantity,customizations,customization_cost_local,special_instructions,item_price,order_price,currency,restaurant_tokens,dish_name_clean,customization_clean,dish_name_to_be_processed,dish_description,sugar_level,sodium_level,dish_description_clean
Washington D.C.,Tiffin Restaurant,2022-01-06T20:52:13.000Z,2022-01-06T21:41:07.000Z,completed,Onion Hot Green Chilli Uthappam,2.0,,,,12.0,51.34,USD,"{'tiffin', 'restaurant'}",onion hot green chilli uthappam,,onion hot green chilli uthappam,"This Onion Hot Green Chilli Uthappam features a savory, spicy flavor profile, complemented by the earthy aroma of sautéed onions and fresh herbs, while its texture is delightfully crispy on the outside yet tender and fluffy within, making it a satisfying dish perfect for any meal.",,,this onion hot green chilli uthappam features savory spicy flavor profile complemented by the earthy aroma of sauteed onions and fresh herbs while its texture is delightfully crispy on the outside yet tender and fluffy within making it satisfying dish perfect any
Washington D.C.,Tiffin Restaurant,2021-12-27T14:14:26.000Z,2021-12-27T15:44:46.000Z,completed,Floating Iddly,2.0,,,,6.0,44.52,USD,"{'tiffin', 'restaurant'}",floating iddly,,floating iddly,"Floating iddly offers a delicate balance of flavors with its subtly tangy taste, complemented by a warm, earthy aroma from the fermented rice batter, while its airy, fluffy texture melts in your mouth, making it a delightful dish often served with a side of spicy chutney.",,,floating iddly offers delicate balance of flavors with its subtly tangy taste complemented by warm earthy aroma from the fermented rice batter while its airy fluffy texture melts your mouth making it delightful dish often served with of spicy chutney
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-12-03T15:37:09.000Z,2021-12-03T16:01:55.000Z,completed,2 Chicken Chalupas Supreme Combo,2.0,"Soft Taco, Chalupa Supreme - Chicken, No Chicken, Potatoes, Large Mountain Dew®",0.0,,11.99,45.18,USD,"{'taco', 'bell', 'baltimore', 'ave'}",chicken chalupas supreme,soft chalupa supreme chicken potatoes mountain dew,chicken chalupas supreme soft chalupa supreme chicken potatoes mountain dew,"The Chicken Chalupas Supreme Combo features tender, savory chicken nestled in a crispy, flaky chalupa shell, complemented by a tangy, herby aroma from fresh toppings, while the creamy, cool texture of the sauce adds a delightful contrast to the dish's satisfying crunch.",,,the chicken chalupas supreme features tender savory chicken nestled crispy flaky chalupa shell complemented by tangy herby aroma from fresh toppings while the creamy cool texture of the sauce adds delightful contrast to the dish satisfying crunch
Washington D.C.,KFC (6101 Greenbelt Rd),2021-11-15T18:06:54.000Z,2021-11-15T19:12:40.000Z,completed,A La Carte Thigh,2.0,Extra Crispy,0.0,,3.71,22.97,USD,"{'kfc', 'greenbelt'}",la carte thigh,,la carte thigh,"The A La Carte Thigh features a savory, umami-rich flavor, complemented by a warm, herby aroma that entices the senses, while its crispy, golden-brown skin provides a satisfying crunch, making each bite a delightful experience.",,,the la carte thigh features savory umami rich flavor complemented by warm herby aroma that entices the senses while its crispy golden brown skin provides satisfying crunch making each bite delightful experience
Washington D.C.,KFC (6101 Greenbelt Rd),2021-11-15T18:06:54.000Z,2021-11-15T19:12:40.000Z,completed,Chicken Littles Combo,2.0,"Secret Recipe Fries, Mountain Dew",0.0,,0.0,22.97,USD,"{'kfc', 'greenbelt'}",chicken littles,secret recipe fries mountain dew,chicken littles secret recipe fries mountain dew,"The Chicken Littles Combo features tender, juicy chicken with a savory, umami flavor, complemented by the warm, herby aroma of seasoned fries, all served alongside a refreshing, crisp Mountain Dew, creating a delightful contrast of textures from the flaky chicken and crunchy fries.",,,the chicken littles features tender juicy chicken with savory umami flavor complemented by the warm herby aroma of seasoned fries all served alongside refreshing crisp mountain dew creating delightful contrast of textures from the flaky chicken and crunchy fries
Washington D.C.,McDonald's® (College Park),2021-09-17T05:44:10.000Z,2021-09-17T06:00:31.000Z,completed,Chicken McGriddle,1.0,American Cheese,0.49,,3.29,13.03,USD,"{'mcdonald', 'college', 'park'}",chicken mcgriddle,american cheese,chicken mcgriddle american cheese,"The Chicken McGriddle features a savory, slightly sweet flavor from the maple-infused pancakes, complemented by the rich, creamy aroma of melted American cheese, while the texture offers a delightful contrast between the fluffy, soft cakes and the tender, juicy chicken patty.",,,the chicken mcgriddle features savory slightly sweet flavor from the maple infused pancakes complemented by the rich creamy aroma of melted american cheese while the texture offers delightful contrast between the fluffy soft cakes and the tender juicy chicken patty
Washington D.C.,The Burger Den (8424 Baltimore Ave),2021-09-11T16:42:23.000Z,2021-09-11T17:27:55.000Z,completed,Vibe with Shrooms Burger,1.0,Wavy Cut Fries,0.0,,11.89,21.06,USD,"{'den', 'burger', 'the', 'baltimore', 'ave'}",vibe with shrooms,wavy cut fries,vibe with shrooms wavy cut fries,"The Vibe with Shrooms Burger features a savory umami flavor from the sautéed mushrooms, complemented by a warm, earthy aroma, while the juicy, tender patty is enveloped in a crispy, golden-brown bun, creating a delightful contrast with the accompanying wavy cut fries that are perfectly crunchy and lightly seasoned.",,,vibe with shrooms features savory umami flavor from sauteed mushrooms complemented by warm earthy aroma while juicy tender patty is enveloped crispy golden brown bun creating delightful contrast with accompanying wavy cut fries that are perfectly crunchy and lightly seasoned
Washington D.C.,Passage to India,2021-08-30T19:40:34.000Z,2021-08-30T21:27:35.000Z,completed,Fish Vendiam Curry,1.0,,,,18.95,102.85,USD,"{'india', 'passage'}",fish vendiam curry,,fish vendiam curry,"This Fish Vendiam Curry features tender, succulent fish simmered in a rich, earthy sauce infused with warm spices and a hint of tangy tamarind, creating a savory and slightly sweet flavor profile, while the aromatic blend of cumin and coriander fills the air, complemented by a velvety texture that envelops each bite.",,,this fish vendiam curry features tender succulent fish simmered rich earthy sauce infused with warm spices and hint of tangy tamarind creating savory and slightly sweet flavor profile while the aromatic blend of cumin and coriander fills the air complemented by velvety texture that envelops each bite
Washington D.C.,Kitchen Near You,2021-08-29T23:05:28.000Z,2021-08-30T00:43:28.000Z,completed,Grilled Fish and Plantain,1.0,,,,25.0,43.45,USD,"{'you', 'near', 'kitchen'}",grilled fish and plantain,,grilled fish and plantain,"The grilled fish offers a savory umami flavor, enhanced by a smoky aroma from the charred exterior, while the tender, flaky texture contrasts beautifully with the crispy, golden-brown plantains that provide a subtly sweet and earthy taste, making for a delightful and satisfying dish.",,,the grilled fish offers savory umami flavor enhanced by smoky aroma from the charred exterior while the tender flaky texture contrasts beautifully with the crispy golden brown plantains that provide subtly sweet and earthy taste making delightful and satisfying dish
Washington D.C.,Kitchen Near You,2021-08-29T23:05:28.000Z,2021-08-30T00:43:28.000Z,completed,"Spicy Goat, Rice",1.0,,,,15.99,43.45,USD,"{'you', 'near', 'kitchen'}",spicy goat rice,,spicy goat rice,"This spicy goat dish features tender, succulent meat that is richly seasoned with warm spices, offering a savory and slightly tangy flavor profile, while the aromatic notes of earthy herbs fill the air; served over fluffy, fragrant rice, the combination creates a satisfying, hearty texture that delights the palate.",,,this spicy goat dish features tender succulent meat that is richly seasoned with warm spices offering savory and slightly tangy flavor profile while the aromatic notes of earthy herbs fill the air served over fluffy fragrant rice the combination creates satisfying hearty texture that delights the palate
Washington D.C.,Maurya Kebabs & Curries,2021-08-13T16:35:14.000Z,2021-08-13T17:42:44.000Z,completed,Chicken Samosa,1.0,,,,5.75,44.53,USD,"{'maurya', 'curries', 'kebabs'}",chicken samosa,,chicken samosa,"The chicken samosa features a savory filling that balances spicy and umami flavors, enveloped in a crispy, golden-brown pastry that offers a satisfying crunch; its warm, earthy aroma is complemented by hints of fragrant spices, creating a delightful sensory experience.",,,the chicken samosa features savory filling that balances spicy and umami flavors enveloped crispy golden brown pastry that offers satisfying crunch its warm earthy aroma is complemented by hints of fragrant spices creating delightful sensory experience
Washington D.C.,Pizza Boli’s,2021-08-12T22:51:21.000Z,2021-08-12T23:33:27.000Z,completed,Jumbo Slice Carrot Cake,1.0,,,,7.99,30.51,USD,"{'boli', 'pizza'}",slice carrot cake,,slice carrot cake,"This Jumbo Slice Carrot Cake features a sweet, spiced flavor profile enhanced by warm, earthy notes of cinnamon and nutmeg, while its moist, tender crumb offers a delightful contrast to the creamy, velvety frosting that envelops each slice, creating an indulgent dessert experience.",,,this slice carrot cake features sweet spiced flavor profile enhanced by warm earthy notes of cinnamon and nutmeg while its moist tender crumb offers delightful contrast to the creamy velvety frosting that envelops each slice creating an indulgent experience
Washington D.C.,Woodlands Restaurant,2021-07-05T20:20:06.000Z,2021-07-05T21:37:09.000Z,completed,Chapathy (2 pcs),3.0,,,,5.0,63.23,USD,"{'restaurant', 'woodlands'}",chapathy,,chapathy,,,,
Washington D.C.,Plant-Based Indian,2021-07-04T21:09:52.000Z,2021-07-04T22:00:02.000Z,completed,Spiced Chickpea Feast (Vegan),1.0,Hot,0.0,,14.94,77.84,USD,"{'plant', 'based', 'indian'}",spiced chickpea feast,hot,spiced chickpea feast hot,"This Spiced Chickpea Feast offers a savory blend of umami and warm-spice flavors, complemented by the earthy aroma of roasted chickpeas and herbs, while the dish's texture is delightfully tender and slightly crunchy, creating a satisfying experience that highlights the vibrant essence of plant-based Indian cuisine.",,,this spiced chickpea feast offers savory blend of umami and warm spice flavors complemented by the earthy aroma of roasted chickpeas and herbs while the dish texture is delightfully tender and slightly crunchy creating satisfying experience that highlights the vibrant essence of cuisine
Washington D.C.,Spice 6 Modern Indian (Hyattsville),2021-05-26T14:26:43.000Z,2021-05-26T16:00:01.000Z,completed,Whole Wheat Naan,1.0,,,,3.49,65.26,USD,"{'indian', 'modern', 'hyattsville', 'spice'}",whole wheat naan,,whole wheat naan,"This whole wheat naan offers a warm, nutty aroma that complements its slightly tangy flavor, while its texture is delightfully chewy and slightly crisp on the edges, making it a perfect accompaniment to rich curries or savory dips.",,,this whole wheat naan offers warm nutty aroma that complements its slightly tangy flavor while its texture is delightfully chewy and slightly crisp on the edges making it perfect accompaniment to rich curries or savory dips
Washington D.C.,Shanghai Tokyo Cafe (College Park),2021-04-10T15:49:39.000Z,2021-04-10T16:24:17.000Z,completed,#19.桂林辣子鸡Gui Lin Spicy Chicken,1.0,,,,18.45,51.11,USD,"{'college', 'tokyo', 'cafe', 'shanghai', 'park'}",gui lin spicy chicken,,gui lin spicy chicken,"Gui Lin Spicy Chicken features tender, succulent pieces of chicken that are stir-fried to a crispy finish, delivering a delightful heat that is both spicy and savory, while the aromatic blend of earthy spices and herbs fills the air, creating an enticing experience that is both bold and satisfying.",,,gui lin spicy chicken features tender succulent pieces of chicken that are stir fried to crispy finish delivering delightful heat that is both spicy and savory while the aromatic blend of earthy spices and herbs fills the air creating an enticing experience that is both bold and satisfying
Washington D.C.,Shake Shack (Navy Yard),2021-03-06T17:54:47.000Z,2021-03-06T19:25:07.000Z,completed,Chick'n Bites,2.0,10 pcs,2.4,,5.25,33.67,USD,"{'shake', 'shack', 'yard', 'navy'}",chick bites,,chick bites,"These Chick'n Bites offer a savory, umami flavor with a hint of peppery spice, complemented by a warm, herby aroma that evokes freshness; their crispy, golden-brown exterior gives way to a tender, juicy interior, creating a delightful contrast in texture that makes each bite irresistibly satisfying.",,,these chick bites offer savory umami flavor with hint of peppery spice complemented by warm herby aroma that evokes freshness their crispy golden brown exterior gives way to tender juicy interior creating delightful contrast texture that makes each bite irresistibly satisfying
Washington D.C.,Shake Shack (Navy Yard),2021-03-06T17:54:47.000Z,2021-03-06T19:25:07.000Z,completed,Chick’n Shack,3.0,"Add Cherry Peppers, Add Shack Sauce, Add Sliced Onions, No Shredded Lettuce, Add Tomato",0.0,,7.65,33.67,USD,"{'shake', 'shack', 'yard', 'navy'}",chick,peppers sauce onions lettuce,chick peppers sauce onions lettuce,"The Chick’n Shack features a savory, umami-rich chicken patty topped with tangy, roasted pepper sauce, complemented by the fresh, herby aroma of crisp lettuce and sautéed onions, all encased in a tender, flaky bun that adds a satisfying texture to each bite.",,,the chick features savory umami rich chicken patty topped with tangy roasted pepper sauce complemented by the fresh herby aroma of crisp lettuce and sauteed onions all encased tender flaky bun that adds satisfying texture to each bite
